"","yield"
"LT0188.17",70.4235103257712
"LT0188.18",71.0061456835036
"LT0188.19",72.2790152792666
"LT0188.20",71.9863469170539
"LT0188.21",71.802274879955
"LT0188.22",71.8876416762504
"LT0188.23",71.7299402329991
"LT0188.24",75.7199194129707
"LT0188.25",74.1575646859734
"LT0189.01",74.0653253648076
"LT0189.02",61.1160449942689
"LT0189.03",72.0196340473534
"LT0189.04",75.7963974497533
"LT0189.05",62.1200015992493
"LT0189.06",76.2672681638175
"LT0189.07",73.649525019858
"LT0189.08",73.5924171444213
"LT0189.09",70.152112147181
"LT0189.10",75.2225511017424
"LT0189.11",61.9972156472316
"LT0189.12",72.8278278038555
"LT0189.13",74.9763832088419
"LT0189.14",75.2453885669506
"LT0189.15",67.0478161530811
"LT0189.16",76.3009884845596
"LT0189.17",76.2076031801278
"LT0189.18",64.8421390291596
"LT0189.19",73.8810743425468
"LT0189.20",76.5850403157898
"LT0189.21",69.9231666319606
"LT0189.22",72.0852216622102
"LT0189.23",62.0410538849443
"LT0189.24",80.3136286192392
"LT0189.25",74.5475965055237
"LT0190.01",78.7838068356239
"LT0190.02",81.0268708919114
"LT0190.03",75.3176774222584
"LT0190.04",75.2442009179958
"LT0190.05",79.5355550308212
"LT0190.06",78.7369343363538
"LT0190.07",79.2085309326781
"LT0190.08",79.8838946200792
"LT0190.09",79.8087342265092
"LT0190.10",78.5139060260791
"LT0190.11",75.9467376167842
"LT0190.12",77.5129062644791
"LT0190.13",77.9911103413546
"LT0190.14",77.6974295250757
"LT0190.15",81.4756016086014
"LT0190.16",78.979691981138
"LT0190.17",76.2521881071194
"LT0190.18",84.5394892698652
"LT0190.19",80.0595410958017
"LT0190.20",77.8178402582076
"LT0190.21",76.1568951808983
"LT0190.22",76.4019869497892
"LT0190.23",78.875130503138
"LT0190.24",76.3761506270963
"LT0190.25",76.2301642842689
"LT0191.01",80.2511286610636
"LT0191.02",73.6836715631031
"LT0191.03",76.8631627387108
"LT0191.04",71.3467656583203
"LT0191.05",78.9684906838503
"LT0191.06",71.1128549019395
"LT0191.07",80.6099610287975
"LT0191.08",76.6953891822545
"LT0191.09",77.6917950419673
"LT0191.10",76.0946894753778
"LT0191.11",79.5216493584618
"LT0191.12",78.4998481939864
"LT0191.13",73.968060993629
"LT0191.14",70.3856867466225
"LT0191.15",74.444315086249
"LT0191.16",73.9630756433385
"LT0191.17",79.3342130387414
"LT0191.18",75.7092175685189
"LT0191.19",77.2230387741009
"LT0191.20",76.132516512294
"LT0191.21",78.6574806377191
"LT0191.22",76.5660670437988
"LT0191.23",75.6529798567578
"LT0191.24",74.303445678571
"LT0191.25",76.6187102165955
"LT0192.01",66.3321760199997
"LT0192.02",67.141191304067
"LT0192.03",70.0611877548753
"LT0192.04",70.0382773710144
"LT0192.05",72.6660578950606
"LT0192.06",72.122769089876
"LT0192.07",72.9261398530043
"LT0192.08",69.5218775097869
"LT0192.09",69.031164661538
"LT0193.01",74.0189821148999
"LT0193.02",75.1423641884567
"LT0193.03",67.6745503379201
"LT0193.04",71.4505222954205
"LT0193.05",73.2541327003832
"LT0193.06",72.9613758064809
"LT0193.07",74.4715833457164
"LT0193.08",68.0175558240154
"LT0193.09",74.7865871914814
"LT0193.10",74.7596692336223
"LT0193.11",75.3368198950708
"LT0193.12",74.095341894704
"LT0193.13",70.8153848067385
"LT0193.14",72.3842178206074
"LT0193.15",75.2143681749014
"LT0193.16",68.5637078245956
"LT0193.17",73.469171420895
"LT0193.18",68.2893281254228
"LT0193.19",70.8411277448547
"LT0193.20",77.4679022184848
"LT0193.21",70.2172923329818
"LT0193.22",74.5309823031774
"LT0193.23",72.4064548180605
"LT0193.24",71.792157172556
"LT0193.25",73.399515849442
"LT0194.01",54.8582432768633
"LT0194.02",61.3802088120817
"LT0194.03",54.4682425478005
"LT0194.04",59.4488011437687
"LT0194.05",58.1922783363778
"LT0194.06",59.5469509682133
"LT0194.07",59.304221487695
"LT0194.08",63.3639681677815
"LT0194.09",57.0608423314369
"LT0194.10",63.4570472784432
"LT0194.11",55.0005687721539
"LT0194.12",63.0594008294014
"LT0194.13",56.8331889923354
"LT0194.14",63.2566098667708
"LT0194.15",55.4369086730796
"LT0194.16",62.5617215226502
"LT0194.17",53.8848528718414
"LT0194.18",60.7171864373851
"LT0194.19",53.1848887343998
"LT0194.20",63.1223461751075
"LT0194.21",59.4430000300298
"LT0194.22",58.0234308932317
"LT0194.23",65.9067725477535
"LT0194.24",57.1664991934688
"LT0194.25",60.7630960194169
"LT0195.01",71.8548570633962
"LT0195.02",78.1065858252875
"LT0195.03",76.3779631854399
"LT0195.04",77.3638556970527
"LT0195.05",78.05228030965
"LT0195.06",78.7697180352426
"LT0195.07",76.6139992404103
"LT0195.08",78.8217519397737
"LT0195.09",73.8140544012436
"LT0195.10",76.0976058020294
"LT0195.11",72.6144867892432
"LT0195.12",73.3832325754246
"LT0195.13",75.9501712942126
"LT0195.14",74.1034221826133
"LT0195.15",76.8189839324816
"LT0195.16",75.711825975879
"LT0195.17",75.6545869241657
"LT0195.18",75.7472267105105
"LT0195.19",74.0980287315178
"LT0196.01",70.6276814820929
"LT0196.02",70.1393824005668
"LT0196.03",73.4178163817399
"LT0196.04",69.4064835279969
"LT0196.05",74.5480006004964
"LT0196.06",72.6797203967431
"LT0196.07",73.5951858583713
"LT0196.08",70.8887614296814
"LT0196.09",73.9045305248321
"LT0196.10",69.8109165104306
"LT0196.11",72.3922301075641
"LT0196.12",71.8760804546068
"LT0196.13",69.3549211560179
"LT0196.14",68.4861928607926
"LT0196.15",73.9816307932799
"LT0196.16",69.2936953635199
"LT0196.17",73.6752441010246
"LT0196.18",74.0379741807089
"LT0196.19",66.9949390082449
"LT0196.20",70.4584295325385
"LT0196.21",68.5141041977958
"LT0196.22",74.6824168871921
"LT0196.23",65.9924158116491
"LT0196.24",71.4414099476891
"LT0196.25",70.8952375896996
"LT0197.01",78.3457761384158
"LT0197.02",80.2234878594633
"LT0197.03",72.2529237983499
"LT0197.04",76.7716158647193
"LT0197.05",77.2614543443166
"LT0197.06",71.2810986572541
"LT0197.07",78.211175004842
"LT0197.08",73.4695692770562
"LT0197.09",76.1680418279527
"LT0197.10",77.046909346032
"LT0197.11",73.73755637775
"LT0197.12",73.9275425027492
"LT0197.13",77.5853771425072
"LT0197.14",74.7809145328614
"LT0197.15",79.2043439615479
"LT0197.16",77.4915676173859
"LT0197.17",78.0777471741463
"LT0197.18",78.5248495520643
"LT0197.19",76.1912819906632
"LT0197.20",80.3912781590119
"LT0197.21",77.5133313458862
"LT0197.22",74.576440766357
"LT0197.23",76.1723402936591
"LT0197.24",76.4892473758992
"LT0197.25",75.1025503882483
"LT0198.01",66.4987772245818
"LT0198.02",58.3978302280927
"LT0198.03",67.2068454060688
"LT0198.04",68.6359949417047
"LT0198.05",68.6972784900043
"LT0198.06",56.0978431010625
"LT0198.07",67.3713444195857
"LT0198.08",70.1953083295595
"LT0198.09",67.1525459400232
"LT0198.10",58.9878331403504
"LT0198.11",67.5367763837531
"LT0198.12",68.326651461173
"LT0198.13",65.6347354013755
"LT0198.14",57.2149687303055
"LT0198.15",68.8973479646673
"LT0198.16",70.3963454827802
"LT0198.17",66.7926604403498
"LT0198.18",63.9170275150801
"LT0198.19",72.2937187685309
"LT0198.20",68.1377403900923
"LT0198.21",71.1884320074197
"LT0198.22",58.2162545980136
"LT0198.23",70.1072688262851
"LT0198.24",70.3050103772431
"LT0198.25",65.7782606395052
"LT0199.01",73.0671540991576
"LT0199.02",76.5872057526332
"LT0199.03",70.9020488637874
"LT0199.04",77.1380619415857
"LT0199.05",76.6701590916822
"LT0199.06",70.7674445166329
"LT0199.07",72.3847637349243
"LT0199.08",74.4666817221498
"LT0199.09",78.157666096288
"LT0199.10",69.7407687737205
"LT0199.11",73.4146817330233
"LT0199.12",72.2562123475675
"LT0199.13",70.3345216835694
"LT0199.14",72.8592052714077
"LT0199.15",69.8635526371084
"LT0199.16",73.9305813290806
"LT0199.17",76.7052520294867
"LT0199.18",69.9780315092318
"LT0199.19",76.6030936041184
"LT0199.20",69.7552840799886
"LT0199.21",73.6346748514077
"LT0199.22",75.6446119938004
"LT0199.23",68.5453781610497
"LT0199.24",77.0200119749822
"LT0199.25",72.0982410101138
"LT0200.01",69.1029248011316
"LT0200.02",76.8994235711052
"LT0200.03",67.8992203580743
"LT0200.04",76.1325579022994
"LT0200.05",68.7931850678707
"LT0200.06",75.1174318059199
"LT0200.07",69.7823904208155
"LT0200.08",72.8556346073148
"LT0200.09",68.1100088439615
"LT0200.10",74.8129582343829
"LT0200.11",69.394782534208
"LT0200.12",75.9855928117672
"LT0200.13",71.3219849255031
"LT0200.14",76.770849818542
"LT0200.15",68.2149701056576
"LT0200.16",75.5573734659818
"LT0200.17",68.0922482594275
"LT0200.18",76.1399868411346
